,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,SVDpp,1,personalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
1,SVDpp,1,personalized,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
2,SVDpp,1,personalized,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
3,SVDpp,1,personalized,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
4,SVDpp,1,personalized,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
5,SVDpp,1,personalized,1.0,0.10062648602617108,0.40290707083333366,0.04974841746469729,0.21726838812129887,0.6471107418244456,0.05146880310755038,0.005125,0.005151031746031747,0.014548214285714314,-0.9890021811796855,-0.9987091203430383,-0.9924526300461108
5,SVDpp,1,popularity,1.0,0.054098874384844904,0.32717783749999957,0.03238110696315533,0.529717831077688,0.1892869341516003,0.03439346119608319,0.018225,0.023281121031746104,0.06073253968253963,-0.9492077833468399,-0.9982595135323338,-0.9785797773989375
