,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,BPR Classic,3,top10,0.0,0.0979678254258814,0.12769486540969996,0.03405259608900876,0.8939971860334158,0.7514137368526619,0.3014315150200629,0.003272856634649591,0.0031515785491239056,0.009087739210471332,-0.7719437023442581,-0.5675659615367974,-0.6640887543785384
