,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,BPR Classic,3,top10,1.0,0.08322867287890566,0.11656798245614014,0.029028635597978664,0.9065089844486587,0.7902460962860917,0.30007591367530634,0.0021337126600284497,0.0029028229357176715,0.007989709634446476,-0.7678671380124767,-0.5667126122782398,-0.6634078297182142
