,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,itemknn,2,personalized,0.0,0.8304486941133256,0.3771523225500644,0.108145106091718,0.34822725116487124,0.24306355522756856,0.11002691790040377,0.006398862424457874,0.006478819991084475,0.017857848199120875,-0.83143491083938,-0.6298583294073343,-0.7369390773596133
1,itemknn,2,personalized,0.2,0.8420075841949864,0.21964558596990055,0.10882956878850103,0.2761449307763156,0.14900525458431424,0.11069986541049798,0.011020263064344117,0.008159494749434313,0.022923050011567633,-0.823192119193384,-0.7560730491398002,-0.7104366249195759
2,itemknn,2,personalized,0.4,0.8498867847176915,0.18000339495200796,0.10917180013689254,0.27571330893605545,0.1359644981355986,0.11103633916554509,0.01066477070742979,0.008245941462258561,0.022767592639615426,-0.823192119193384,-0.7696770309073714,-0.6998999378754738
3,itemknn,2,personalized,0.6,0.8565347952021958,0.14728444128451193,0.10917180013689254,0.27522195104245767,0.12862716726183399,0.11103633916554509,0.01066477070742979,0.008455569098121538,0.023192490647165397,-0.823192119193384,-0.7793131846594009,-0.6880481986812531
4,itemknn,2,personalized,0.8,0.8592339736304214,0.12864323972034583,0.10985626283367557,0.27503571594127957,0.12522193025483908,0.1117092866756393,0.01066477070742979,0.008654010010213351,0.02368312652706541,-0.823192119193384,-0.8068990365769758,-0.6780119495714108
5,itemknn,2,personalized,1.0,0.8599281922522761,0.12682802464746987,0.11088295687885011,0.2748234962679444,0.1248093578859602,0.11271870794078062,0.01066477070742979,0.008782382250210193,0.02380120077418338,-0.823192119193384,-0.8068990365769758,-0.6718406297543014
6,slopeOne,2,personalized,0.0,0.8387409689243349,0.38547427420310476,0.0838466803559206,0.35617194540308716,0.26925350757717664,0.08411843876177658,0.0017774617845716318,0.0011380692815104476,0.0033636348247084117,-0.8512176107897707,-0.7052470617026245,-0.8012397416212946
7,slopeOne,2,personalized,0.2,0.8691920931105082,0.22597684559781883,0.08863791923340178,0.28306858767851206,0.16176109805259908,0.0901749663526245,0.0014219694276573053,0.0013894390556317322,0.004012972649659459,-0.8528661691189698,-0.7823362917188612,-0.7746351818897381
8,slopeOne,2,personalized,0.4,0.8845586243885364,0.18458659201327127,0.08966461327857632,0.28330881680385417,0.14571773703535584,0.09152086137281291,0.0017774617845716318,0.0015977688622551753,0.004624645212985062,-0.8528661691189698,-0.7940508315742697,-0.7652845103086691
9,slopeOne,2,personalized,0.6,0.8970759988851151,0.14953749259390864,0.08966461327857632,0.28349252582037177,0.13680580322261482,0.09152086137281291,0.0017774617845716318,0.0018103871481048868,0.005105547373588608,-0.8528661691189698,-0.8014196550317041,-0.7554861375263228
