,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,itemknn,2,genre,0.0,0.04323687715388984,0.2185492448887834,0.42818217205138187,0.5481951091436602,0.34071083836023847,0.4355256841094575,0.14425136872173291,0.106299599238782,0.24643675793997255,-0.6991091505785842,0.45664763100115624,-0.4705483701572166
1,itemknn,2,genre,0.2,0.09152602477847073,0.22221370837631202,0.46253405994550406,0.25137073063611626,0.3448865038440481,0.4689390302448392,0.049432674759977785,0.05358093122196855,0.13431760389627428,-0.7668923796961721,0.17599358871616877,-0.6154564834163759
2,itemknn,2,genre,0.4,0.09230099463786608,0.22310632918088402,0.48491630984818995,0.24875729451331835,0.346115255328538,0.49092654824771964,0.04641751963818139,0.05078400645348937,0.12800051386102224,-0.8005794068775162,0.18360061358842317,-0.6258723101355148
3,itemknn,2,genre,0.6,0.09258887789164957,0.2232898714591775,0.49815103152977813,0.2481909243424801,0.3462394512993309,0.5039846375420067,0.04562405776402444,0.050037088045299785,0.1264359455861471,-0.7804256441051239,0.21039647039860698,-0.6312680746767549
4,itemknn,2,genre,0.8,0.09267115253121735,0.22326263191303725,0.5011677695601401,0.2481007364398412,0.3465655433772306,0.5069611137782045,0.04522732682694597,0.04920020617414039,0.12425609800639467,-0.797844797956571,0.1964268154124047,-0.6346566679814839
5,itemknn,2,genre,1.0,0.09264875433828527,0.22334717130841925,0.5050603347606072,0.24811475664955504,0.34673016296528714,0.5108017282765243,0.04506863445211458,0.04870064635656105,0.12302654696727458,-0.7969756192846722,0.20735912122457556,-0.6367863429635763
6,slopeOne,2,genre,0.0,0.03973249596163966,0.2465413658123709,0.02325807707279097,0.6026915562856112,0.6775675209775361,0.025444071051368217,0.012616043799095453,0.011382226328072615,0.032511753941175704,-0.967944588922045,-0.3858705020224116,-0.8876747985030673
7,slopeOne,2,genre,0.2,0.09668716920977473,0.25193499563595895,0.03600622810432075,0.27416708996290673,0.5198788942812335,0.04071051368218915,0.0036499246211219552,0.03292932269842464,0.07549588218476701,-0.9493207839288433,-0.11445923490035148,-0.7492309501937815
8,slopeOne,2,genre,0.4,0.09750837848963156,0.2495656153296831,0.03766056831451927,0.2694656435164762,0.48585755216503274,0.04243879020643303,0.006268348805839879,0.04026087578039381,0.09539102556836489,-0.8959095003948466,0.07475661435305891,-0.6334151048044772
9,slopeOne,2,genre,0.6,0.09873171653293135,0.24762619085402965,0.03814713896457766,0.26845395984236026,0.47434565709178406,0.042918867018722995,0.0074585416170753,0.04459920414514445,0.10445462720516302,-0.8684287139058332,0.15638526998138969,-0.5818631309551208
