,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,userknn,3,popularity,0.0,0.04470778939810622,0.23004495622735446,0.33881482923032014,0.5665718564837634,0.3924249126026064,0.3468074891982717,0.11989208918511465,0.08773138229874768,0.20559097796065207,-0.5597757737547568,0.0022191081645099864,-0.47895835446002666
1,userknn,3,popularity,0.1,0.04383399437297931,0.2029954058557484,0.33969057117835944,0.5596484951805109,0.28149988031451956,0.3482477196351416,0.0833928429738951,0.09030500107684142,0.20270016335238886,-0.33623720048549377,-0.330402252130395,-0.4285199826913372
2,userknn,3,popularity,0.2,0.043098409397720326,0.19210605411409942,0.336868736012455,0.5547385875575401,0.21401144284140777,0.3455592894863178,0.08577322859636595,0.09949843448712861,0.220449653584622,-0.22171102305249646,-0.2806411216482093,-0.37468747630426447
3,userknn,3,popularity,0.3,0.04228567929072246,0.17222648443492283,0.32976549576724723,0.549679984041344,0.1542435631498648,0.3385501680268843,0.08839165278108387,0.1101211635173801,0.23932885090347725,-0.13949766598972557,-0.23826752049045474,-0.30693633426019473
4,userknn,3,popularity,0.4,0.0413533128747946,0.1431817093813646,0.31925659239077553,0.5452630775366012,0.11190345201961839,0.32818050888142103,0.08783622946917401,0.12029985616929394,0.25543212815291017,-0.053234363152364184,-0.19604156254230887,-0.2262232784423952
5,userknn,3,popularity,0.5,0.04059258027524011,0.11461041021978906,0.3057312445266128,0.5419034830259187,0.08691362465488794,0.31483437349975996,0.08743949853209554,0.12928578355619788,0.26866467923359266,-0.053234363152364184,-0.12041960538796048,-0.1333669761845968
6,userknn,3,popularity,0.6,0.04013205067127543,0.09710271363960987,0.29522234115014107,0.5398971164236142,0.07687254469878735,0.3044647143542967,0.08720145996984845,0.13509220845629155,0.27699284876742786,-0.053234363152364184,-0.07906518978017318,-0.05381324149271105
7,userknn,3,popularity,0.7,0.0398863609271933,0.09075087677537114,0.28802179624404006,0.538971002923331,0.0745970758794716,0.29735957753240516,0.08767753709434262,0.13816682284011825,0.28222519455559314,-0.053234363152364184,-0.01693334794742396,-0.014176927735564004
8,userknn,3,popularity,0.8,0.0397471354228808,0.08835513766563509,0.28451882845188287,0.5383954059569931,0.07451101601152967,0.2939030244839174,0.08815361421883679,0.1398199471277347,0.28462201617402855,-0.053234363152364184,0.008968639861963279,-0.0006275492242319158
9,userknn,3,popularity,0.9,0.039645207988731036,0.08702623449443252,0.28159968862508516,0.5380375653773544,0.07505206180202836,0.29102256361017764,0.08855034515591526,0.14100378594666066,0.286335610442967,-0.035652068444202434,0.040733405303820414,0.008091372409998465
10,userknn,3,popularity,1.0,0.039568096013486743,0.08619252029939983,0.2807239466770458,0.5377463233534732,0.07588360791960044,0.2901584253480557,0.08878838371816235,0.1419598854644123,0.2879576417305541,-0.035652068444202434,0.06435721364857594,0.014042524006971924
