,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,itemknn,1,popularity,0.0,0.044066591025698564,0.22016714274378987,0.41957769777172327,0.5526165507713696,0.3485455991097017,0.4271723475756121,0.14068079028802666,0.10286990436895396,0.23990729090705357,-0.666043734609809,0.537912967717239,-0.4806194243689802
1,itemknn,1,popularity,0.2,0.04271613956079815,0.17818099658811384,0.4104310596477571,0.5433552234059067,0.19619810850562874,0.4182429188670187,0.11751170356264382,0.11947064128092733,0.2632332437854942,-0.4504006273969313,0.05612216419506422,-0.36914745106046765
2,itemknn,1,popularity,0.4,0.04138185475132216,0.13411322304213266,0.37909895884012845,0.5374715589466008,0.10767704788351472,0.3873259721555449,0.11798778068713799,0.14129430004698074,0.29684214768718675,-0.26606249591145614,0.04923322999860136,-0.23094292334574007
3,itemknn,1,popularity,0.6,0.04037065250105968,0.09670868840752163,0.3366741266906685,0.5349844603109929,0.07756429532085717,0.3454632741238598,0.11243354756803936,0.1560070605512203,0.31421260244159854,-0.15374297501901835,0.06693853783546921,-0.08463863848442266
4,itemknn,1,popularity,0.8,0.040031896353048484,0.08872681636647352,0.3198404203561351,0.534413369753521,0.07502916572686892,0.32885261641862695,0.11219550900579227,0.1611679066082826,0.3212950998061708,-0.1283184112530109,0.09694987918395892,-0.03782499133652284
5,itemknn,1,popularity,1.0,0.039854318562189434,0.08680493533285702,0.3129317894327138,0.5340872962844313,0.07618038623868,0.3220355256841095,0.11290962469253353,0.16338471628700615,0.3246947690711098,-0.10732059239210368,0.11006397890492425,-0.02138516104918531
6,slopeOne,1,popularity,0.0,0.047126420306878504,0.24696331825755455,0.023353118614381628,0.5585621686684477,0.6783133860517996,0.025732117138742197,0.012854082361342537,0.011036639046636725,0.03060054988167353,-0.9965009722614804,-0.46365708806573946,-0.8960377456692746
7,slopeOne,1,popularity,0.2,0.0467327943803563,0.24276082149752462,0.026174953780286076,0.5561827097846197,0.6390643073170775,0.028228516562650022,0.009204157740220582,0.017169063425312013,0.04430026738405698,-0.9965009722614804,-0.7276698041245935,-0.8441976702292618
8,slopeOne,1,popularity,0.4,0.042559806358361034,0.2593193221190719,0.025201907171353507,0.5296145903480975,0.28351826438847616,0.02755640902544407,0.030468935967626756,0.07070899596845723,0.16031355598125221,-0.7498122118362678,-0.4569905418386543,-0.5635998326221896
9,slopeOne,1,popularity,0.6,0.03500789407332799,0.12761451374011482,0.023353118614381628,0.5377605686136835,0.08565557824465164,0.02630820931349016,0.10687931444894073,0.13039705524887693,0.2784272829976267,-0.29607451149330966,-0.13377763904590267,-0.11773671229111726
10,slopeOne,1,popularity,0.8,0.03242062912255972,0.09554536221534542,0.022866595309915343,0.5459580147909642,0.07344112074708709,0.02602016322611618,0.11846385781163216,0.14632468459890843,0.3061709608067633,-0.11973885367703752,0.09553830974473754,0.05357394356298095
11,slopeOne,1,popularity,1.0,0.03084918627491729,0.08927963183368988,0.022185462683662546,0.5509711046775376,0.07729733280737414,0.025348055688910225,0.1206062048718559,0.151712511130511,0.3140840742126166,-0.1330629175498136,0.19326169491462242,0.0954775376599446
12,SVDpp,1,popularity,0.0,0.03957785419874904,0.23357588933851517,0.015666050403814344,0.5826862616735143,0.5777881119627908,0.017954872779644745,0.01880504641751964,0.05854100623560181,0.1291265999906793,-0.7957780407394718,0.7412383835981102,-0.47196168942350014
13,SVDpp,1,popularity,0.2,0.03616695992102924,0.20820515221243788,0.017028315656319938,0.5512326314305032,0.15163175382541882,0.019299087854056648,0.04578275013885583,0.09908573670416208,0.2145252327173316,-0.657668713102058,0.16403125788608697,-0.2901800154057089
14,SVDpp,1,popularity,0.4,0.03250831390707882,0.10732870877304404,0.01634718303006714,0.5485567604435755,0.07218379472525777,0.019299087854056648,0.04356105689121638,0.119536322291621,0.246817178827416,-0.22960028932101617,0.15836630633024673,-0.03160100127076981
15,SVDpp,1,popularity,0.6,0.031218189617380283,0.09228570181702815,0.01663909701274691,0.5517455082626244,0.07001672609665253,0.019971195391262603,0.0447512497024518,0.12391312725995242,0.2552136742448578,-0.1327305464389521,0.159073364263423,0.020002525234915858
16,SVDpp,1,popularity,0.8,0.030574991736109083,0.08757610357322328,0.016541792351853653,0.5536180547410561,0.07219881912443411,0.019875180028804607,0.04506863445211458,0.12493202046880089,0.256528050136715,-0.13042586324166006,0.15103089857694063,0.02743190269264595
17,SVDpp,1,popularity,1.0,0.03016863424168407,0.08526522256605534,0.016444487690960397,0.5549575989573834,0.07458880081709413,0.019779164666346615,0.04570340395144013,0.1253449040226035,0.25668050816824955,-0.12803717415920512,0.1377996632079821,0.03260691458746279
18,NMF,1,popularity,0.0,0.045247131211244754,0.2527819910603288,0.11209496934903182,0.5916498714277406,0.57502200672028,0.11675468074891983,0.013171467111005317,0.014868039733547996,0.04120535674927486,-0.9170423621868516,-0.2153694083454356,-0.8135697831215674
19,NMF,1,popularity,0.2,0.04432357061157311,0.259752275913142,0.11374914858421718,0.5784134876089718,0.4004636253459255,0.11886701872299568,0.01594858367055463,0.026581297096055174,0.0686213222097539,-0.8589175945137815,-0.3592722495230304,-0.7203281864217759
20,NMF,1,popularity,0.4,0.042214757069512075,0.20420993017535521,0.1089812202004476,0.5524234397155664,0.16392266418108492,0.11493038886221796,0.033880822026501625,0.056888691153151164,0.13600500132873233,-0.7356955706991296,-0.2318609192502019,-0.49873641696142634
21,NMF,1,popularity,0.6,0.03994234952483006,0.10912473881880037,0.09934805877201518,0.5368853403253628,0.07847850693029275,0.10657705232837254,0.047766404824248196,0.0858206001594476,0.19187995677521894,-0.4641301109763626,-0.07611634310774118,-0.1588666464755536
22,NMF,1,popularity,0.8,0.03917891372455536,0.09084020471316365,0.09516395835360514,0.5335332195565551,0.07224368250081199,0.1027364378300528,0.051098944695707374,0.09517064153281789,0.20940677389737117,-0.359382077037945,0.027192205567901695,-0.048570583315849514
23,NMF,1,popularity,1.0,0.03873782620213148,0.08615047210981493,0.09467743504913885,0.5323801855830422,0.07520223800524553,0.10235237638022084,0.05244782988177418,0.09947622070331083,0.21661792543725408,-0.33012611442255646,0.08052966823884167,-0.018780736967004774
