,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,itemknn,2,popularity,0.0,0.04323687715388984,0.2185492448887834,0.42818217205138187,0.5481951091436602,0.34071083836023847,0.4355256841094575,0.14425136872173291,0.106299599238782,0.24643675793997255,-0.6991091505785842,0.45664763100115624,-0.4705483701572166
1,itemknn,2,popularity,0.2,0.04200304510609822,0.17502686265174977,0.4153367068898404,0.5396927398759747,0.19026417154453681,0.4230436869899184,0.11536935650242006,0.12180882858578938,0.26629515648201796,-0.43911798644041034,0.039159808710357735,-0.36309249527859677
2,itemknn,2,popularity,0.4,0.04072985892247536,0.13174514004602106,0.38419618528610355,0.5363512590273265,0.10647578413214981,0.39241478636581856,0.11671824168848687,0.1430219908588185,0.29853766865788045,-0.28938544072814565,0.038909936890538566,-0.2261786929273657
3,itemknn,2,popularity,0.6,0.039832300439472904,0.09600660292522954,0.3376800311405216,0.5351078260547145,0.07755041680663761,0.3465194431108977,0.1102912005078156,0.15710403733553374,0.3147448831155118,-0.1343514134089192,0.07682591707282382,-0.08544881192382836
4,itemknn,2,popularity,0.8,0.039604236558416536,0.08887478113676545,0.32006617360840794,0.5347046083962491,0.07514716907634554,0.32914066250600094,0.10846623819725462,0.16179148892491388,0.3209120025592321,-0.09190652159785717,0.10398665293115439,-0.04051719621736638
5,itemknn,2,popularity,1.0,0.03947770993131269,0.08693881615488297,0.3142273258077073,0.5345592370956606,0.07634918632554243,0.3233797407585214,0.10830754582242323,0.16404762534494027,0.323347678620235,-0.06745515316996487,0.11629325375233246,-0.024153118623803094
6,slopeOne,2,popularity,0.0,0.03973249596163966,0.2465413658123709,0.02325807707279097,0.6026915562856112,0.6775675209775361,0.025444071051368217,0.012616043799095453,0.011382226328072615,0.032511753941175704,-0.967944588922045,-0.3858705020224116,-0.8876747985030673
7,slopeOne,2,popularity,0.2,0.039609253539529564,0.24295275860244783,0.02646944336317633,0.5999213891698181,0.6336233897362961,0.028612578012481998,0.008013964928985162,0.016940958879782905,0.04554697861053499,-0.9391600344251834,-0.5373259204383254,-0.8272965965661994
8,slopeOne,2,popularity,0.4,0.037429263262050386,0.2546539236689682,0.024717789022966136,0.5797385293600298,0.32932955573064376,0.027076332213154104,0.021820201539316037,0.05718309384638724,0.13119860602602745,-0.6526817939170383,-0.30648241887113836,-0.5815991274029871
9,slopeOne,2,popularity,0.6,0.033230095373770016,0.13942735724298433,0.02238224990268587,0.5557517099753339,0.09290248218668971,0.025444071051368217,0.09196223121479014,0.1201182510085163,0.25918605295539526,-0.2075403239157727,-0.020593479221918454,-0.1884392315942277
10,slopeOne,2,popularity,0.8,0.031169977422680278,0.09591861990531354,0.020727909692487348,0.5542443777517362,0.0741145503196671,0.023907825252040327,0.10560977545028961,0.13986913861527409,0.2914992525085365,-0.004071188032075734,0.12509254780458545,0.03833224278460712
11,slopeOne,2,popularity,1.0,0.029918065162735683,0.0893437700018506,0.020533281432463992,0.5554069430844478,0.07770820791127746,0.02371579452712434,0.10822819963500754,0.1463165106821426,0.3006945940057109,0.013236141662752887,0.21440517558743388,0.0886478183052517
12,SVDpp,2,popularity,0.0,0.04001187223716225,0.2664389021132543,0.014013234721681589,0.5864708232915931,0.4331631665079651,0.01632261161785886,0.07855272554153774,0.0474085787082691,0.13524885105461096,-0.8611347291445764,0.12318789572106148,-0.7054100817410218
13,SVDpp,2,popularity,0.2,0.03579071515329375,0.2131603348409113,0.01518100428182172,0.5749835171485476,0.1563541753437645,0.01757081132981277,0.0491946361977307,0.07195757120060746,0.17518038663004004,-0.6231017630333217,-0.023994052663833254,-0.5162949155344005
14,SVDpp,2,popularity,0.4,0.031192902323837313,0.10624160385093562,0.01479174776177501,0.5745455399775582,0.07375632725733117,0.01785885741718675,0.03348409108942315,0.1074029677993031,0.2266522584066031,-0.2399032514244286,0.0644804289154477,-0.10287956070891979
15,SVDpp,2,popularity,0.6,0.029619805192543435,0.09122844031844249,0.014889061891786688,0.5768806369540883,0.07083671922006925,0.018050888142102737,0.03229389827818773,0.1150552495059776,0.2375283221807854,-0.06589215643540991,0.09227329083451408,0.00933069601312253
16,SVDpp,2,popularity,0.8,0.028849530692441006,0.08730830490094912,0.014889061891786688,0.578382277329942,0.07255830051650765,0.018050888142102737,0.03213520590335634,0.11762376745773781,0.2403532353722783,-0.02567866484050929,0.1018006882027982,0.031500704216884445
17,SVDpp,2,popularity,1.0,0.028381530441393313,0.0853084001163736,0.01479174776177501,0.5795082096412797,0.07456277395298042,0.017954872779644745,0.032214552090772036,0.11907736757058555,0.24191600891196255,0.007167139708090575,0.10030973118519992,0.04322905249325837
18,NMF,2,popularity,0.0,0.04240140293852765,0.2524165873204783,0.1112300506033476,0.5676790831858851,0.5498124330002582,0.11656265002400384,0.01658335316988019,0.01802548272079338,0.04979451856385929,-0.879384939796348,-0.1315547698046936,-0.7837583511230247
19,NMF,2,popularity,0.2,0.041509053010765184,0.2551417189029077,0.11191124951342935,0.5607466460271971,0.38335042469651226,0.1171387421987518,0.017535507418868522,0.027716454510074727,0.07236633630944528,-0.7993010534507174,-0.3288277441620866,-0.6952740176380503
20,NMF,2,popularity,0.4,0.03995788627779139,0.20195378349070442,0.10957571039314909,0.5484057956885416,0.1621731398335982,0.11617858857417186,0.02816789653257161,0.05344922284817453,0.12765085536449441,-0.6757150287223586,-0.18542448650936416,-0.4924343251546808
21,NMF,2,popularity,0.6,0.03836470505737197,0.1104091552275914,0.10033086804203971,0.5429646819677908,0.0790795610074593,0.10801728276524244,0.03657859239863524,0.08020632527654548,0.1785008356538937,-0.37044524698608383,-0.06903717144189847,-0.17337637296887343
22,NMF,2,popularity,0.8,0.03777102207128654,0.09095214366949633,0.09692487349163098,0.5421748920116388,0.0720914708337579,0.10513682189150264,0.03792747758470205,0.08967014341508511,0.1953279579440019,-0.2904858920875967,0.015449289701851665,-0.06256252623854752
23,NMF,2,popularity,1.0,0.03739376458497218,0.08598792351027451,0.0959517321915142,0.5421842303583331,0.07513921584076119,0.1041766682669227,0.038720939458859,0.09383200208063402,0.20207487131433768,-0.2449988749248886,0.07209490029888777,-0.03172627919339699
