,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
itemknn,1,double,0.0,0.2713074050323181,0.4026116267333686,0.0021524312689560707,0.6360223329459084,0.7817852764079761,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
itemknn,2,double,0.0,0.2713074050323181,0.4026116267333686,0.0021524312689560707,0.6360223329459084,0.7817852764079761,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
itemknn,1,double,0.2,0.22334748054317508,0.4069122476742154,0.00958810292534977,0.2576099341816596,0.7595142285930643,0.009568443663347002,0.0013164823591363876,0.0005373703369358977,0.0017293458545433267,-0.9944524778224203,-0.9317926569353359,-0.9871241396811775
itemknn,2,double,0.2,0.22334748054317508,0.4069122476742154,0.00958810292534977,0.2576099341816596,0.7595142285930643,0.009568443663347002,0.0013164823591363876,0.0005373703369358977,0.0017293458545433267,-0.9944524778224203,-0.9317926569353359,-0.9871241396811775
itemknn,1,double,0.4,0.22334750311144408,0.4069137989292619,0.00958810292534977,0.2576099417793169,0.759507131136052,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.9944524778224203,-0.9317926569353359,-0.9871241767788504
itemknn,2,double,0.4,0.22334750311144408,0.4069137989292619,0.00958810292534977,0.2576099417793169,0.759507131136052,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.9944524778224203,-0.9317926569353359,-0.9871241767788504
itemknn,1,double,0.6,0.22334960509494414,0.4069160698613314,0.00958810292534977,0.257613831627935,0.7595302412204844,0.009568443663347002,0.0013164823591363876,0.000532982062405443,0.00171837516821719,-0.99445490502966,-0.931807201407918,-0.9871242509741963
itemknn,2,double,0.6,0.22334960509494414,0.4069160698613314,0.00958810292534977,0.257613831627935,0.7595302412204844,0.009568443663347002,0.0013164823591363876,0.000532982062405443,0.00171837516821719,-0.99445490502966,-0.931807201407918,-0.9871242509741963
itemknn,1,double,0.8,0.2233475919740033,0.40691170133403637,0.00958810292534977,0.2576099245304653,0.7595161117493073,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.9944524778224203,-0.9317926569353359,-0.987124399364888
itemknn,2,double,0.8,0.2233475919740033,0.40691170133403637,0.00958810292534977,0.2576099245304653,0.7595161117493073,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.9944524778224203,-0.9317926569353359,-0.987124399364888
itemknn,1,double,1.0,0.2233475422402253,0.40691661181323596,0.00958810292534977,0.25760993432264634,0.7595103091322837,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.994452897915981,-0.9317968124989306,-0.9871242880718692
itemknn,2,double,1.0,0.2233475422402253,0.40691661181323596,0.00958810292534977,0.25760993432264634,0.7595103091322837,0.009568443663347002,0.0013164823591363876,0.0005332955105861898,0.0017238605113802585,-0.994452897915981,-0.9317968124989306,-0.9871242880718692
slopeOne,1,double,0.0,0.2681927383784708,0.42653857512726046,0.07690049897270326,0.6457435679078085,0.6435163222834328,0.07693809802772895,0.0,0.0002681287979471234,0.0005803493066526243,-0.9956370016324687,-0.9073620985610001,-0.9873143394502643
slopeOne,2,double,0.0,0.2681927383784708,0.42653857512726046,0.07690049897270326,0.6457435679078085,0.6435163222834328,0.07693809802772895,0.0,0.0002681287979471234,0.0005803493066526243,-0.9956370016324687,-0.9073620985610001,-0.9873143394502643
slopeOne,1,double,0.2,0.20387132132822522,0.4098304019659489,0.1551707269347422,0.21680817856302514,0.5682104834402593,0.15563366529974615,0.004476040021063717,0.0018460948535988033,0.005774551351170624,-0.9822215004790696,-0.764689133657773,-0.9578840877607183
slopeOne,2,double,0.2,0.20387132132822522,0.4098304019659489,0.1551707269347422,0.21680817856302514,0.5682104834402593,0.15563366529974615,0.004476040021063717,0.0018460948535988033,0.005774551351170624,-0.9822215004790696,-0.764689133657773,-0.9578840877607183
slopeOne,1,double,0.4,0.20390624629421064,0.409820657802354,0.15487721357988454,0.21669701280730402,0.5682009796140667,0.15534075375903145,0.004476040021063717,0.0018542131614801443,0.005788656519304229,-0.9822211270625711,-0.7634570090518894,-0.9578775214726105
slopeOne,2,double,0.4,0.20390624629421064,0.409820657802354,0.15487721357988454,0.21669701280730402,0.5682009796140667,0.15534075375903145,0.004476040021063717,0.0018542131614801443,0.005788656519304229,-0.9822211270625711,-0.7634570090518894,-0.9578775214726105
