,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,itemknn,2,personalized,0.0,0.2359764508487544,0.3604073481656943,0.0021524312689560707,0.5848451753748928,0.7069867759596866,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
1,itemknn,2,personalized,0.2,0.2284669500286079,0.3398396963313985,0.007044320516583505,0.4234340782872491,0.5393297948500988,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571922057129,-0.8954397866072714,-0.9777479996307576
2,itemknn,2,personalized,0.4,0.22846695943205333,0.3398396963313985,0.007044320516583505,0.4234340814687679,0.5393297948500988,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571922057129,-0.8954397866072714,-0.9777479996307576
3,itemknn,2,personalized,0.6,0.22846695943205333,0.3398395120238682,0.007044320516583505,0.4234340814687679,0.539334032933726,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571455286506,-0.8954397866072714,-0.9777479996307576
4,itemknn,2,personalized,0.8,0.22846695943205333,0.3398395120238682,0.007044320516583505,0.4234340814687679,0.539334032933726,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944572855598375,-0.8954397866072714,-0.9777479996307576
5,itemknn,2,personalized,1.0,0.22846692725137344,0.33984146041775976,0.007044320516583505,0.4234340878137329,0.5393398795614518,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944572388827752,-0.8954397866072714,-0.9777479996307576
6,slopeOne,2,personalized,0.0,0.2293373086551122,0.37858782034403543,0.07690049897270326,0.598499702426996,0.5843596104786279,0.07693809802772895,0.0,0.0002681287979471234,0.0005803493066526243,-0.9956370016324687,-0.9073620985610001,-0.9873143394502643
7,slopeOne,2,personalized,0.2,0.19803091065074482,0.2825912585571392,0.12591722923393014,0.4024844910230657,0.42184429507486887,0.1262448740480375,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822164126792786,-0.836707128538948,-0.9364469748749472
8,slopeOne,2,personalized,0.4,0.1980327615826737,0.2824546164648098,0.12601506701888268,0.40246167064347954,0.4217528432760248,0.12634251122827572,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822162259710294,-0.8363185833428262,-0.9364432651076547
9,slopeOne,2,personalized,0.6,0.1980257960977827,0.2824326794804321,0.12591722923393014,0.4024708173741204,0.421744074428719,0.12614723686779925,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822149656903473,-0.8381781980515377,-0.9364443409401695
10,slopeOne,2,personalized,0.8,0.19802518765354568,0.28241025100930695,0.12630858037374035,0.40246353316497435,0.42173180478400313,0.1265377855887522,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822161792939671,-0.8377688750374415,-0.9364345842521903
11,slopeOne,2,personalized,1.0,0.1980299177048486,0.2824081468316696,0.12630858037374035,0.40245359449785856,0.4217380863589786,0.1265377855887522,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822137987637897,-0.8372598184970679,-0.9364361794521261
12,SVDpp,2,personalized,0.0,0.17597223390534075,0.2093140446726345,0.03688484492711085,0.48512902465104624,0.30624218069182685,0.03866432337434095,0.016719325961032122,0.014107738408686328,0.035815477235303386,-0.870475959848218,0.5827128841299147,-0.6765908715135931
13,SVDpp,2,personalized,0.2,0.17287041326694036,0.18533976873793284,0.04627727228255552,0.33204822423531016,0.21911937414903068,0.04793985549697325,0.024749868351764088,0.022310369074784578,0.057697033526417314,-0.8775331582518449,0.31833800600505335,-0.569066048865837
14,SVDpp,2,personalized,0.4,0.17300685131944735,0.18004556564858767,0.04715781234712846,0.33050464963110665,0.2166185068339826,0.048720952938879125,0.023959978936282253,0.022587462490701083,0.058165011660272256,-0.880496871645674,0.16041204492679717,-0.5568764954961274
15,SVDpp,2,personalized,0.6,0.17289268512034042,0.1778064529576977,0.048136190196653945,0.3302736665572392,0.21632102798001746,0.04969732474126147,0.023565034228541337,0.02271317088358958,0.05835214022417807,-0.8817392750129777,0.055843520406879676,-0.55328577463604
16,SVDpp,2,personalized,0.8,0.1725981174725801,0.17722687379322516,0.048723216906369236,0.3301962196458147,0.216122494031741,0.05028314782269088,0.023565034228541337,0.022815407231876472,0.05869975425662622,-0.8822090796450514,0.0027416510096267555,-0.5496926424272119
17,SVDpp,2,personalized,1.0,0.17230867150424073,0.17720851983500144,0.04960375697094218,0.33015382877520266,0.21614770169371603,0.051161882444834994,0.023565034228541337,0.02291372025376769,0.05894413935488175,-0.882572833991574,-0.019771114765669173,-0.5488104226673818
18,NMF,2,personalized,0.0,0.23334618919327044,0.3716628444795464,0.15301829566578612,0.5948018123607494,0.5876867886822866,0.1529974614333138,0.00013164823591363875,0.0004728940461562892,0.0013328861472621338,-0.9929311323307978,-0.9118334849890977,-0.981971606790946
19,NMF,2,personalized,0.2,0.20227967953196235,0.2370705810075503,0.22042852949809216,0.36711317954747064,0.3341414664889116,0.2216363991407928,0.0046076882569773565,0.004795542975835236,0.013223020470255862,-0.9734294090237869,-0.7246689784572224,-0.8771911586931662
20,NMF,2,personalized,0.4,0.20175040661891067,0.23088097463577545,0.22003717835828196,0.3654657399506637,0.32951304766319717,0.22124585041983988,0.004739336492890996,0.004886113827662012,0.013480622633466239,-0.9733973418819851,-0.7087157698164543,-0.8749923425212263
21,NMF,2,personalized,0.6,0.20145322116910047,0.22760076575390745,0.22003717835828196,0.3651053260110077,0.32824634441780226,0.22124585041983988,0.004739336492890996,0.004923664919715474,0.013587403980373966,-0.9733596268156448,-0.704531117276404,-0.8740059153981496
22,NMF,2,personalized,0.8,0.20134458495957624,0.22618147928734625,0.22033069171313963,0.3649759961245055,0.3277648205788581,0.22153876196055458,0.004739336492890996,0.004967814095973655,0.013682483261867152,-0.9733437099373997,-0.7016346894507683,-0.8732939739570453
23,NMF,2,personalized,1.0,0.20111081280976764,0.22593008820432017,0.22062420506799726,0.36496767714621997,0.3277221669164679,0.22183167350126928,0.004739336492890996,0.004974668162859317,0.013685252054130416,-0.9733045945591903,-0.6988296840242203,-0.8729457751989709
