,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
BPR Classic,1,top10,0.0,0.23576118365520848,0.403634531490015,0.4119949124351825,0.6227248833587958,0.6922865754198723,0.46758445616090605,0.00039499670836076365,0.000647967020909746,0.0017922191918241942,-0.9908205356046695,-0.9063502188256454,-0.9781525126563321
BPR Classic,2,top10,0.0,0.235685100173986,0.4042488479262658,0.4096468055963213,0.6220074055392977,0.6905405975324537,0.46611989845733254,0.00039499670836076365,0.000664555837696061,0.0018115510413074594,-0.9905012178214587,-0.9084820229498219,-0.9787472625486662
BPR Classic,3,top10,0.0,0.23540169521445622,0.4039681171823565,0.41033167009098914,0.6232676439477005,0.6898831300630363,0.46572934973637964,0.00039499670836076365,0.0006544823766680249,0.0017919579506149612,-0.990565165396813,-0.9091053574890549,-0.9776960999863352
BPR Classic,1,top10,0.2,0.235100345308445,0.4040496774193526,0.41013599452108407,0.6215574555015074,0.6895337653577918,0.4659246240968561,0.00039499670836076365,0.0007157747891783437,0.0019656833547551118,-0.9907491663764092,-0.9099614035896014,-0.978167908190596
BPR Classic,2,top10,0.2,0.23619951190454638,0.40382802282203123,0.41316896585461305,0.6223976949538819,0.691693521081172,0.4691466510447178,0.00039499670836076365,0.0006135563288295347,0.0016965004127611099,-0.9908350988481079,-0.9078877773557532,-0.9780408486608276
BPR Classic,3,top10,0.2,0.23614258262126456,0.4041039763001986,0.4109186968007044,0.6226744609015051,0.6918390656096725,0.4670962702597149,0.00026333113890717575,0.0005557645485229421,0.001532336436878898,-0.9905777682036346,-0.9103083931497744,-0.9789078954724317
BPR Classic,1,top10,0.4,0.2354618313798005,0.4039182795698921,0.40954896781136874,0.6229765779623562,0.6924284588338732,0.4653388010154267,0.0005266622778143515,0.0006346750681839552,0.0017753430097077227,-0.9908041052787391,-0.9094336470130508,-0.9779818633608769
BPR Classic,2,top10,0.4,0.23489904491181496,0.4037861860873379,0.4130711280696605,0.6219941031281692,0.6911340346341007,0.467975004881859,0.00039499670836076365,0.0006801885116565824,0.001851520946320156,-0.9909945476929329,-0.9093941691588994,-0.9779686194916426
BPR Classic,3,top10,0.4,0.23619157714979416,0.40403025674785925,0.40896194110165346,0.6226394975815336,0.6885078619366016,0.46494825229447373,0.00026333113890717575,0.0006249673448488455,0.0017370450484341196,-0.9905619913565765,-0.9026102115902479,-0.9777460705517653
BPR Classic,1,top10,0.6,0.23513255576324824,0.40362428790871013,0.4098424811662264,0.6219814465349175,0.6913952239711358,0.4651435266549502,0.0005266622778143515,0.0007358276643990926,0.0019893518083116497,-0.990706223479091,-0.9086627899661995,-0.977494808013044
BPR Classic,2,top10,0.6,0.23597572160889396,0.40395537853851254,0.4119949124351825,0.6223290298725476,0.6909559142650811,0.46807264206209725,0.00039499670836076365,0.0006704024159587028,0.0018114987930656122,-0.9906141296351683,-0.9066743527860465,-0.9786527376780533
BPR Classic,3,top10,0.6,0.23636912983408467,0.4033653982883475,0.4098424811662264,0.6225387767995174,0.6917598413889837,0.46543643819566494,0.00026333113890717575,0.0006882399657251529,0.0018383021411329502,-0.9908576905462623,-0.9056458507963121,-0.977665049234097
BPR Classic,1,top10,0.8,0.23585169801296024,0.4042765350010964,0.4106251834458468,0.6218004318533149,0.6904360789369792,0.46660808435852374,0.00039499670836076365,0.0006437140140234276,0.0017826577635662558,-0.9908598376911282,-0.8995060055848678,-0.9784100447017776
BPR Classic,2,top10,0.8,0.2359679307536151,0.4031538226903658,0.4116035612953723,0.6223809081108901,0.6935310221417077,0.46787736770162075,0.00039499670836076365,0.0006456158500266464,0.0017605045090232708,-0.991042391681793,-0.9091199019616368,-0.9784093027483192
BPR Classic,3,top10,0.8,0.23588393423734944,0.40440863287250284,0.4119949124351825,0.6228149260666841,0.6904145972964671,0.46758445616090605,0.00039499670836076365,0.0006429668641650207,0.0017601910195721908,-0.990430875488569,-0.9050890052745975,-0.9770833577226324
BPR Classic,1,top10,1.0,0.23527732359812858,0.4034800241386873,0.40680950983269737,0.6227967325222992,0.6928566421488102,0.46280023432923256,0.00026333113890717575,0.0006203068016761233,0.0016863120056010107,-0.9909860524675939,-0.9090617240713085,-0.9791143440222596
BPR Classic,2,top10,1.0,0.23598394540146012,0.40364727891156443,0.4098424811662264,0.6220762585324169,0.6933816579661802,0.4656317125561414,0.00039499670836076365,0.0006705487110358733,0.001822993406271878,-0.9911486286755932,-0.9160035930565659,-0.9791592322064988
BPR Classic,3,top10,1.0,0.23604670515181103,0.40372490454246035,0.4088641033167009,0.6225308304822094,0.6913185259469667,0.464655340753759,0.00039499670836076365,0.0006530559996656109,0.0017865763817047548,-0.9905214289894356,-0.9098388144635523,-0.9772631701433001
